Bangladesh, 11148, 316.60
Cuba, 728, 213.66
Bahamas, 32482, 38.16
Bhutan, 18050, 108.75
Brazil, 14050, 334.73
Uruguay, 4497, 40.79
Ethiopia, 11011, 287.54
Argentina, 17637, 140.60
Burkina Faso, 5645, 258.70
Eswatini, 14850, 302.52
Germany, 10100, 251.46
Uruguay, 23911, 26.93
Gambia, 5304, 205.43
Chile, 905, 280.30
Russian Federation, 10195, 202.10
Cuba, 27202, 190.74
Georgia, 26842, 266.58
Tajikistan, 22223, 87.97
Tajikistan, 12377, 71.74
Algeria, 17599, 81.86
Ukraine, 32029, 59.91
Denmark, 13403, 211.52
Taiwan, 9054, 126.95
Iraq, 26479, 166.82
Bulgaria, 9357, 93.68
Dominica, 20855, 263.37
Denmark, 1581, 235.46
Oman, 15526, 302.12
South Africa, 9092, 182.66
India, 14146, 13.21
France, 2313, 254.89
Yemen, 21819, 255.91
Slovenia, 14804, 148.21
Bhutan, 16406, 22.75
Djibouti, 7807, 304.40
Slovakia, 895, 115.19
Tajikistan, 6710, 334.73
San Marino, 3868, 30.71
Madagascar, 11757, 171.70
Georgia, 5754, 117.60
Guatemala, 31474, 293.78
Costa Rica, 24108, 280.04
Benin, 11602, 220.85
Georgia, 12653, 266.23
Marshall Islands, 11215, 49.33
Algeria, 15850, 329.23
Iraq, 11863, 104.20
Mongolia, 31619, 249.77
Slovakia, 23869, 329.39
Kuwait, 9245, 211.78
Iceland, 10910, 265.40
Japan, 9177, 26.31
Georgia, 1216, 279.26
Denmark, 25682, 124.29
Brazil, 6986, 243.06
Comoros, 30128, 282.33
India, 2719, 182.75
Bangladesh, 28337, 230.51
Dominica, 10190, 72.59
Benin, 30960, 176.17
Chile, 11469, 169.99
Algeria, 28958, 38.31
Indonesia, 30714, 106.67
Barbados, 23264, 97.23
Liberia, 17175, 144.44
San Marino, 13971, 247.88
Benin, 30018, 308.99
Congo, 6948, 296.43
Ukraine, 20623, 99.66
Brazil, 24764, 302.23
Moldova, 1872, 239.73
India, 14583, 170.23
Bahamas, 3640, 160.17
Russian Federation, 22483, 108.55
Japan, 6093, 132.42
Israel, 23721, 194.78
Vanuatu, 23282, 172.54
Costa Rica, 3262, 144.95
Guinea-Bissau, 26987, 20.54
Tajikistan, 14682, 151.36
Nepal, 15527, 146.87
Bahamas, 26982, 228.86
Uruguay, 3638, 262.66
Israel, 8951, 227.28
Trinidad & Tobago, 24246, 64.15
Angola, 2905, 336.70
Taiwan, 2331, 96.91
Vanuatu, 5237, 271.66
Japan, 14751, 22.13
Marshall Islands, 9379, 146.67
Antigua and Barbuda, 26297, 194.89
Austria, 8780, 186.01
San Marino, 20463, 218.02
Aruba, 7913, 38.94
Albania, 22886, 275.39
South Africa, 5431, 333.24
Belarus, 11374, 102.34
Eswatini, 23750, 224.98
Belarus, 9348, 41.61
Afghanistan, 10537, 29.99
Oman, 3463, 134.40
Tajikistan, 13673, 85.01
Cuba, 25350, 72.98
Cuba, 11410, 214.89
Yemen, 27127, 230.93
Austria, 1647, 283.63
Vanuatu, 30013, 121.76
Argentina, 31699, 165.48
Djibouti, 15033, 304.26
Myanmar, 30717, 239.67
Tajikistan, 8679, 292.81
Iceland, 5374, 254.80
Bulgaria, 13872, 258.44
Eswatini, 20258, 74.19
Bhutan, 13945, 263.11
Italy, 16337, 292.68
Mongolia, 26774, 252.24
Afghanistan, 27243, 267.85
Canada, 12971, 53.22
Guinea-Bissau, 1525, 199.70
Bahrain, 21924, 235.76
Barbados, 17606, 287.30
Nepal, 19268, 128.69
Guatemala, 30578, 95.70
China, 3970, 224.93
Iraq, 6811, 225.26
Russian Federation, 20519, 83.83
Serbia, 30582, 324.81
Comoros, 28400, 320.69
Bahrain, 3368, 160.36
South Africa, 16798, 239.47
Oman, 3399, 137.22
Chile, 22709, 298.71
Mongolia, 24604, 298.36
Belarus, 8421, 164.18
Trinidad & Tobago, 30084, 137.25
Gambia, 15432, 70.13
Denmark, 11639, 205.22
Nicaragua, 18425, 88.95
Colombia, 28579, 336.63
Argentina, 14268, 183.93
Barbados, 11169, 193.81
Canada, 21666, 207.96
Taiwan, 934, 233.30
Congo, 3313, 66.92
Slovakia, 25032, 225.44
Gambia, 29374, 230.84
Madagascar, 15392, 291.24
Bahamas, 21496, 53.07
Russian Federation, 26237, 43.44
Antigua and Barbuda, 4560, 77.37
Aruba, 4199, 100.61
Algeria, 5830, 310.91
Germany, 1169, 159.83
Slovenia, 20936, 147.82
Austria, 31515, 130.13
Albania, 16924, 99.10
Marshall Islands, 25133, 203.27
Trinidad & Tobago, 13075, 93.84
South Africa, 30934, 57.48
Antigua and Barbuda, 6069, 289.35
Bhutan, 1584, 147.70
Brazil, 21990, 93.53
Marshall Islands, 27444, 261.90
Eswatini, 3505, 134.91
Vietnam, 22477, 274.33
Ukraine, 21702, 279.01
Bangladesh, 7173, 119.97
Bahrain, 18241, 71.28
Benin, 29796, 143.63
Indonesia, 1627, 26.25
Brazil, 23761, 16.64
Argentina, 4756, 216.59
Angola, 30623, 294.32
France, 12917, 292.00
China, 32396, 56.99
Iraq, 6145, 132.21
Bhutan, 4560, 64.62
Bangladesh, 1631, 222.08
Uruguay, 7578, 97.13
Eswatini, 9844, 324.79
Congo, 2186, 168.02
Bahrain, 21603, 63.01
Bahamas, 32261, 305.51
Bangladesh, 18717, 236.61
Algeria, 32125, 142.10
Marshall Islands, 27293, 290.61
Guatemala, 29693, 319.62
India, 4695, 86.87
Ethiopia, 6039, 285.54
Eswatini, 3331, 140.21
Aruba, 5264, 141.39
Comoros, 18390, 327.58
Vanuatu, 27223, 168.05
Vietnam, 24244, 197.62
Italy, 10921, 180.89
Barbados, 23572, 178.60
Spain, 14195, 51.58
Dominica, 18049, 111.46
South Africa, 11342, 314.95
Kuwait, 24829, 146.64
Japan, 26285, 256.55
Guatemala, 6841, 18.03
Germany, 11285, 285.42
China, 24536, 162.17
Russian Federation, 20466, 224.01
Armenia, 8248, 16.20
Trinidad & Tobago, 743, 320.70
Vietnam, 17016, 205.29
San Marino, 13236, 171.79
Azerbaijan, 10418, 57.56
Yemen, 11769, 45.29
Burkina Faso, 14755, 297.39
Denmark, 32136, 214.32
China, 23611, 159.85
Nicaragua, 7430, 131.76
Indonesia, 19650, 176.00
Barbados, 11522, 171.64
Dominica, 31258, 32.18
Afghanistan, 27857, 172.25
Japan, 32458, 117.11
Madagascar, 208, 180.46
Ukraine, 7375, 313.74
Azerbaijan, 18906, 172.95
Nepal, 13418, 273.40
Germany, 16405, 89.80
Australia, 19810, 254.71
Azerbaijan, 30559, 131.88
Trinidad & Tobago, 18293, 320.27
Azerbaijan, 15879, 47.62
Azerbaijan, 29165, 266.89
Indonesia, 13973, 188.04
Armenia, 29585, 54.84
San Marino, 29643, 261.32
Slovenia, 25452, 240.88
Austria, 2599, 62.27
Benin, 2081, 118.49
Indonesia, 19600, 44.54
Australia, 14019, 90.89
Antigua and Barbuda, 4591, 277.78
Slovakia, 2927, 211.18
Guatemala, 32745, 31.38
Marshall Islands, 1296, 305.52
Denmark, 31475, 276.12
Chile, 15133, 194.17
Liberia, 5743, 133.93
Guinea-Bissau, 16178, 118.19
Denmark, 16290, 176.71
Aruba, 5581, 138.59
Tajikistan, 29847, 73.32
Madagascar, 22681, 250.52
Bangladesh, 13391, 312.25
San Marino, 23054, 128.94
Albania, 2000, 303.00
India, 21839, 305.89
Germany, 7150, 45.52
Yemen, 9865, 138.87
Barbados, 29153, 324.07
Dominica, 1862, 59.91
India, 16653, 157.98
Bulgaria, 10093, 132.94
Germany, 20096, 75.82
San Marino, 1764, 295.96
Bhutan, 20244, 157.40
Uruguay, 32023, 56.28
Brazil, 28470, 90.36
Taiwan, 13004, 308.14
Belarus, 26560, 37.97
Myanmar, 18437, 193.64
Colombia, 10609, 196.49
Barbados, 17134, 171.67
Indonesia, 12508, 133.90
Ukraine, 1533, 249.02
Chile, 4842, 325.84
Colombia, 15057, 315.63
Yemen, 22082, 80.12
Eswatini, 11384, 248.64
Indonesia, 18489, 257.33
Austria, 18206, 272.03
Indonesia, 15377, 23.97
Costa Rica, 11348, 307.98
Serbia, 6581, 214.74
Dominica, 21104, 277.40
Albania, 23856, 186.27
Comoros, 19130, 71.72
Denmark, 14993, 136.26
Taiwan, 23899, 64.08
Nepal, 4610, 277.10
Benin, 31564, 110.17
Congo, 20019, 186.31
Comoros, 26042, 155.87
Georgia, 15210, 107.77
Costa Rica, 10130, 182.94
Guinea-Bissau, 28631, 328.41
Marshall Islands, 26940, 332.96
Russian Federation, 3586, 282.79
Argentina, 4006, 257.76
Trinidad & Tobago, 4197, 218.79
Colombia, 20272, 253.01
Colombia, 31126, 53.42
Guatemala, 12318, 178.27
Benin, 18062, 188.58
Australia, 17808, 170.13
Ethiopia, 26854, 64.03
Cuba, 22842, 264.32
Oman, 27949, 314.31
China, 23884, 185.09
Spain, 21917, 191.59
Comoros, 25422, 49.20
Antigua and Barbuda, 11227, 310.84
Canada, 29144, 228.34
Colombia, 27787, 209.47
Belarus, 11377, 58.81
Taiwan, 17875, 195.50
Myanmar, 10232, 192.09
Barbados, 15914, 29.43
South Africa, 19302, 232.73
Bangladesh, 19208, 197.62
Dominica, 4042, 119.43
Bahamas, 14160, 44.24
Congo, 9162, 219.85
Germany, 1925, 190.03
Bahrain, 13844, 194.34
Burkina Faso, 24112, 290.59
Ethiopia, 18302, 63.80
Yemen, 19716, 65.79
Russian Federation, 12494, 112.88
Bahrain, 3990, 265.56
Vietnam, 20823, 284.80
Dominica, 29392, 26.04
France, 29426, 200.86
Liberia, 14435, 82.60
Barbados, 9476, 200.92
Georgia, 10207, 236.07
Ukraine, 29570, 253.88
India, 18246, 212.41
Austria, 16446, 49.00
Guatemala, 29482, 126.30
San Marino, 29659, 103.28
Mongolia, 21179, 167.27
Gambia, 2358, 177.53
San Marino, 32335, 71.99
Barbados, 28984, 177.76
Slovenia, 12105, 255.34
Canada, 17979, 250.52
Vanuatu, 1642, 157.93
Madagascar, 3465, 166.04
Vanuatu, 29175, 209.97
Russian Federation, 10922, 254.13
Kuwait, 3888, 72.60
Nicaragua, 31605, 276.03
France, 6927, 131.20
Nepal, 9499, 19.19
Oman, 13388, 80.75
San Marino, 14764, 246.93
Comoros, 25878, 165.89
Burkina Faso, 23241, 34.62
Indonesia, 13566, 237.96
Barbados, 10610, 282.01
Trinidad & Tobago, 29706, 104.04
Azerbaijan, 31809, 264.68
Aruba, 5616, 89.63
Albania, 19560, 41.53
Bangladesh, 24797, 232.64
Australia, 24397, 72.73
Guatemala, 30043, 277.78
Indonesia, 13725, 191.15
Barbados, 23858, 37.20
Liberia, 2594, 224.42
Yemen, 27994, 106.37
Guatemala, 31188, 24.01
Benin, 27478, 24.66
Benin, 7113, 242.51
Afghanistan, 8333, 24.85
Ukraine, 11030, 239.24
Djibouti, 26241, 308.41
Guinea-Bissau, 15818, 278.23
Afghanistan, 19698, 131.71
Algeria, 11131, 135.16
Iceland, 22349, 246.21
Germany, 2847, 116.00
Chile, 255, 53.26
Benin, 25396, 266.27
Myanmar, 20598, 308.44
Oman, 6231, 216.59
Austria, 20227, 146.71
Guatemala, 9692, 149.72
Germany, 20436, 309.27
Eswatini, 2313, 37.10
Vietnam, 6845, 207.73
Argentina, 21248, 104.30
Germany, 24469, 93.52
Eswatini, 24188, 171.08
Marshall Islands, 23869, 219.08
France, 32235, 84.69
Bangladesh, 29630, 88.41
Chile, 27539, 270.41
Russian Federation, 31483, 303.71
Uruguay, 10422, 333.87
Kuwait, 16355, 276.55
Nepal, 6653, 275.29
Liberia, 2101, 158.77
Bahamas, 24208, 320.99
Djibouti, 293, 242.09
Russian Federation, 27805, 190.94
Angola, 6029, 49.35
Spain, 14666, 132.38
Nicaragua, 30828, 157.07
Aruba, 27447, 38.83
Afghanistan, 28386, 33.86
Madagascar, 7717, 127.54
Bangladesh, 4326, 117.27
Azerbaijan, 25436, 136.34
Ukraine, 15981, 155.22
Uruguay, 15839, 78.56
Comoros, 28351, 315.73
Serbia, 10903, 56.13
Trinidad & Tobago, 13856, 235.84
Cuba, 9211, 158.62
Iraq, 25121, 118.73
Liberia, 19928, 23.15
Canada, 5434, 44.45
Oman, 24911, 82.69
Colombia, 31343, 170.86
France, 23072, 151.77
Bhutan, 4142, 111.28
Bahamas, 7635, 76.83
India, 13757, 23.29
Bangladesh, 10861, 297.87
Yemen, 10422, 27.36
France, 7592, 306.91
Eswatini, 2193, 327.20
Slovenia, 26344, 188.11
Eswatini, 21554, 75.09
Bulgaria, 1383, 149.32
Belarus, 14816, 120.27
Gambia, 8524, 307.55
Iraq, 3142, 76.59
Afghanistan, 27051, 160.48
India, 20291, 214.35
Antigua and Barbuda, 15001, 258.62
Armenia, 9650, 324.16
Aruba, 30177, 263.42
Australia, 1401, 263.06
Djibouti, 32250, 315.71
Bahamas, 2419, 117.60
Russian Federation, 13901, 284.98
Dominica, 4385, 189.79
Mongolia, 7410, 266.69
Trinidad & Tobago, 11291, 83.41
Ukraine, 20832, 294.03
France, 9143, 108.43
Aruba, 30925, 282.61
Guinea-Bissau, 24429, 196.36
Costa Rica, 15417, 320.78
Myanmar, 28879, 242.22
Iceland, 25926, 200.89
Bhutan, 23100, 333.50
Brazil, 13944, 184.26
Tajikistan, 12177, 216.06
Argentina, 20596, 324.65
Bhutan, 4741, 196.51
India, 6474, 318.84
Eswatini, 21621, 210.49
Comoros, 31738, 123.44
Mongolia, 17866, 189.65
Germany, 17840, 67.00
Liberia, 32575, 76.10
Georgia, 13166, 231.92
Colombia, 19376, 88.91
Israel, 15890, 227.44
Chile, 22844, 207.22
Slovakia, 11273, 199.61
Congo, 3803, 39.00
Trinidad & Tobago, 14085, 99.83
Japan, 24509, 273.59
Argentina, 31119, 337.24
Uruguay, 18441, 58.38
Moldova, 11096, 75.20
Colombia, 22228, 264.29
Canada, 17537, 112.83
Taiwan, 22381, 295.11
Nicaragua, 16228, 13.17
Georgia, 24653, 270.28
Costa Rica, 11649, 132.51
San Marino, 22605, 179.87
Trinidad & Tobago, 32660, 195.14
Nicaragua, 29423, 183.06
Cuba, 2565, 159.01
Taiwan, 19167, 29.66
Nepal, 17970, 10.11
Spain, 11764, 323.29
San Marino, 26175, 202.82
Nepal, 28767, 299.40
Trinidad & Tobago, 21619, 178.86
Antigua and Barbuda, 17605, 244.75
Brazil, 30795, 88.22
Kosovo, 13684, 68.78
Indonesia, 27333, 68.84
Vanuatu, 32506, 331.88
Spain, 28826, 269.26
Madagascar, 18116, 119.83
Austria, 27735, 165.50
Georgia, 2193, 159.60
Burkina Faso, 21405, 280.93
Canada, 11221, 68.22
Iraq, 23018, 269.02
Austria, 3692, 199.66
Vanuatu, 18613, 221.95
Myanmar, 1062, 146.78
Trinidad & Tobago, 12246, 205.63
Myanmar, 25360, 186.85
Kosovo, 2651, 16.23
Slovenia, 17038, 53.25
Barbados, 29535, 176.09
Guatemala, 10140, 73.97
Nicaragua, 25483, 210.87
Myanmar, 723, 217.93
Georgia, 31545, 321.37
Nepal, 13575, 165.76
Spain, 26229, 40.78
Trinidad & Tobago, 21902, 197.12
South Africa, 16216, 232.69
Algeria, 16797, 134.66
Benin, 18534, 122.38
Dominica, 7741, 203.13
Aruba, 15356, 279.84
Chile, 32443, 62.22
Chile, 3827, 263.50
Spain, 24489, 149.19
Nicaragua, 13308, 241.80
Ethiopia, 10953, 260.02
Liberia, 31336, 79.66
Slovenia, 4730, 254.05
Slovakia, 24146, 62.91
Congo, 21368, 64.69
Bahrain, 22895, 112.72
Afghanistan, 25111, 205.99
Japan, 19175, 184.66
Moldova, 17469, 225.19
Burkina Faso, 12804, 328.81
Benin, 27587, 275.51
Iceland, 2720, 50.26
Madagascar, 23821, 229.69
Slovakia, 27544, 244.97
France, 23541, 65.91
Nepal, 26281, 96.66
Colombia, 19802, 105.34
Germany, 26243, 182.88
France, 1527, 257.02
Myanmar, 13055, 260.34
Serbia, 28493, 332.01
Liberia, 11439, 34.90
Ethiopia, 20929, 82.21
Dominica, 2115, 311.77
Italy, 16196, 228.33
Madagascar, 10114, 283.57
Russian Federation, 7191, 153.72
Yemen, 28861, 287.62
Bhutan, 11150, 247.45
Gambia, 1803, 21.36
Slovenia, 25824, 99.60
Argentina, 21678, 109.63
Argentina, 14436, 21.40
Afghanistan, 18032, 316.46
Mongolia, 26569, 299.83
Nicaragua, 12763, 263.90
Congo, 13355, 212.65
Kuwait, 31127, 134.60
Kosovo, 31514, 133.82
South Africa, 27222, 335.64
Algeria, 30696, 11.86
Yemen, 20499, 43.99
Marshall Islands, 20695, 60.82
Mongolia, 13966, 222.14
Bulgaria, 28675, 306.66
Ethiopia, 31056, 258.18
Russian Federation, 30234, 273.17
Brazil, 1689, 163.90
Chile, 26944, 100.31
Nepal, 22018, 51.66
Australia, 11440, 294.83
Uruguay, 24256, 156.62
Italy, 24058, 137.41
Eswatini, 8906, 176.51
Djibouti, 31473, 129.33
Congo, 31563, 126.95
Moldova, 16289, 332.53
Guinea-Bissau, 2089, 241.51
Antigua and Barbuda, 3556, 120.68
Bahrain, 18318, 124.06
South Africa, 30837, 43.58
Angola, 15274, 218.69
Vietnam, 18834, 131.45
Ukraine, 29747, 271.29
Bahamas, 8580, 237.70
Nicaragua, 7755, 332.56
Congo, 9130, 116.60
Trinidad & Tobago, 14537, 58.01
Afghanistan, 10465, 207.55
Bhutan, 1067, 304.87
Russian Federation, 9301, 75.96
Aruba, 3213, 319.95
Germany, 25637, 337.50
Tajikistan, 4473, 74.59
Mongolia, 10587, 153.18
Bulgaria, 25208, 279.59
Uruguay, 19242, 300.88
Algeria, 22684, 16.72
Bulgaria, 18295, 174.80
Italy, 13448, 203.65
Barbados, 22278, 255.60
Indonesia, 9630, 158.25
Chile, 26102, 52.55
Colombia, 27218, 83.09
Tajikistan, 16710, 317.56
Vanuatu, 8926, 19.44
Slovenia, 28822, 14.86
Ethiopia, 26312, 305.34
Dominica, 8044, 308.64
Bahamas, 17142, 216.92
Canada, 15260, 124.74
Congo, 18758, 294.65
Bangladesh, 5802, 301.39
Azerbaijan, 7144, 248.03
Bahamas, 30263, 15.87
Chile, 11747, 107.20
Antigua and Barbuda, 9183, 25.31
Burkina Faso, 8080, 146.42
Liberia, 18196, 270.37
Bahamas, 30966, 301.45
Liberia, 13265, 278.12
Belarus, 23877, 100.59
Oman, 28481, 143.99
Vanuatu, 31206, 155.44
Costa Rica, 1964, 147.00
Bhutan, 14545, 154.95
Liberia, 3911, 271.23
Antigua and Barbuda, 28981, 36.92
France, 8635, 64.75
Spain, 17043, 310.92
Kosovo, 27265, 140.95
Bangladesh, 17871, 133.92
Benin, 13925, 245.68
Madagascar, 7409, 198.57
Chile, 17602, 285.62
China, 30094, 40.93
Barbados, 23913, 266.62
Japan, 6916, 274.64
Afghanistan, 13863, 285.62
Kuwait, 3345, 255.51
Brazil, 32605, 151.12
Burkina Faso, 1150, 113.08
Costa Rica, 4409, 237.81
Russian Federation, 12991, 250.22
Comoros, 15204, 202.57
Costa Rica, 10974, 331.39
Serbia, 14150, 66.69
Germany, 4374, 72.94
Bangladesh, 16686, 272.17
Armenia, 15319, 114.46
Vanuatu, 30464, 67.61
Vietnam, 11320, 140.40
Moldova, 23349, 294.68
Italy, 31997, 155.91
Trinidad & Tobago, 20822, 336.89
Eswatini, 28343, 279.78
Russian Federation, 9525, 156.77
Dominica, 23728, 29.62
Japan, 16530, 184.82
Colombia, 31135, 219.81
Taiwan, 10988, 75.30
Colombia, 1101, 139.11
Trinidad & Tobago, 23987, 101.46
Dominica, 963, 292.55
Tajikistan, 27411, 205.84
Guinea-Bissau, 22419, 206.46
Vietnam, 32780, 162.29
San Marino, 21581, 287.37
Moldova, 31388, 331.06
Comoros, 3411, 188.77
Albania, 13085, 65.04
Gambia, 9344, 133.53
Cuba, 17452, 315.26
France, 19803, 171.19
Israel, 7856, 255.33
Iraq, 29903, 25.23
Azerbaijan, 8155, 208.80
Dominica, 32675, 209.50
Armenia, 15672, 157.44
Burkina Faso, 8483, 60.91
Iceland, 16170, 33.22
Tajikistan, 14520, 275.62
Vanuatu, 31845, 176.72
Slovakia, 16488, 287.74
Vanuatu, 10564, 96.83
Russian Federation, 28521, 296.02
Myanmar, 9227, 213.30
Guinea-Bissau, 7000, 239.78
Belarus, 17273, 233.26
South Africa, 26544, 108.75
Vietnam, 7988, 42.65
Canada, 18060, 171.56
Angola, 8695, 123.50
Oman, 32483, 312.07
Burkina Faso, 899, 201.22
Azerbaijan, 11199, 126.49
Kosovo, 7369, 76.80
Madagascar, 17691, 226.01
Indonesia, 29387, 212.71
Oman, 3684, 24.87
Congo, 25877, 171.30
Bahrain, 4067, 165.58
Angola, 13039, 330.01
Australia, 22379, 187.65
Ethiopia, 5777, 78.74
Vanuatu, 29220, 315.01
Iraq, 6140, 23.94
Kosovo, 13391, 237.84
Oman, 327, 95.68
Cuba, 17743, 124.82
Argentina, 7300, 48.99
Kuwait, 21859, 55.68
Israel, 10121, 134.95
Italy, 12236, 23.76
Madagascar, 17468, 334.27
Israel, 22365, 73.94
Iraq, 11318, 148.81
Slovenia, 21667, 192.54
Marshall Islands, 9433, 202.24
South Africa, 9251, 329.76
Vietnam, 11566, 48.42
Slovakia, 6249, 157.40
Bhutan, 12582, 44.66
Vanuatu, 22229, 146.78
Antigua and Barbuda, 17938, 297.27
Ethiopia, 10092, 176.30
Djibouti, 8809, 144.78
Oman, 28442, 157.91
Australia, 14144, 260.08
Spain, 10529, 311.52
Israel, 7160, 35.20
Yemen, 24494, 22.64
Canada, 27918, 72.36
Barbados, 19660, 127.55
Kuwait, 25878, 306.35
Uruguay, 17451, 102.90
Iraq, 25413, 163.07
Burkina Faso, 7025, 150.87
Slovakia, 21779, 96.85
Bahamas, 18967, 123.82
Canada, 8416, 263.44
Djibouti, 15099, 166.25
Guatemala, 19875, 44.94
Angola, 6446, 133.96
Belarus, 18437, 226.24
